,path,filename,PON,ID,HEAT,camera,WBF,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,predict
93,test_images\20220325025300_wbf1_ch2_B69056_402_D22B4K0011.jpg,20220325025300_wbf1_ch2_B69056_402_D22B4K0011.jpg,D22B4K0011,402,B69056,ch2,wbf1,20220325025300,0.0,2.0,17776.0,738.0,1762.0,1895.0,1030.0,943.0,869.0,664.0,436.0,737.0,334.0,627.0,456.0,405.0,341.0,408.0,293.0,352.0,306.0,331.0,288.0,339.0,393.0,297.0,358.0,341.0,340.0,367.0,334.0,372.0,363.0,366.0,392.0,415.0,453.0,477.0,556.0,573.0,576.0,659.0,739.0,761.0,821.0,974.0,814.0,966.0,1086.0,992.0,1237.0,1314.0,1454.0,1371.0,1465.0,1368.0,1554.0,1554.0,1430.0,1521.0,1563.0,1512.0,1475.0,1600.0,1665.0,1638.0,1555.0,1560.0,1654.0,1649.0,1698.0,1593.0,1655.0,1669.0,1692.0,1781.0,1818.0,1843.0,1797.0,2011.0,1936.0,2060.0,2201.0,2216.0,2408.0,2486.0,2578.0,2644.0,2779.0,2870.0,2983.0,3239.0,3218.0,3258.0,3399.0,3708.0,3762.0,3805.0,4131.0,4211.0,4298.0,4568.0,4500.0,4615.0,4669.0,4749.0,4896.0,4981.0,4931.0,4889.0,5040.0,5110.0,5093.0,4996.0,5006.0,4953.0,4874.0,4971.0,4914.0,4696.0,4484.0,4448.0,4136.0,4288.0,3919.0,3828.0,3565.0,3350.0,3305.0,3133.0,2923.0,2706.0,2602.0,2361.0,2208.0,2048.0,1992.0,1865.0,1561.0,1537.0,1434.0,1326.0,1171.0,1121.0,990.0,931.0,832.0,792.0,713.0,671.0,588.0,579.0,497.0,458.0,388.0,411.0,363.0,289.0,283.0,249.0,212.0,196.0,173.0,151.0,115.0,97.0,98.0,61.0,68.0,59.0,64.0,43.0,46.0,34.0,21.0,20.0,25.0,22.0,16.0,19.0,18.0,18.0,9.0,11.0,13.0,15.0,12.0,17.0,13.0,14.0,7.0,12.0,13.0,7.0,13.0,14.0,5.0,13.0,13.0,5.0,11.0,6.0,13.0,14.0,9.0,12.0,11.0,15.0,13.0,12.0,7.0,11.0,9.0,18.0,2.0,14.0,9.0,9.0,18.0,11.0,16.0,16.0,9.0,26.0,17.0,19.0,27.0,16.0,27.0,28.0,18.0,31.0,21.0,54.0,23.0,36.0,45.0,44.0,45.0,58.0,42.0,45.0,31.0,53.0,47.0,41.0,41.0,47.0,55.0,35.0,46.0,31.0,30.0,23.0,34.0,338.0,5
94,test_images\20220325030451_wbf1_ch2_B69056_301_D22B4K0011.jpg,20220325030451_wbf1_ch2_B69056_301_D22B4K0011.jpg,D22B4K0011,301,B69056,ch2,wbf1,20220325030451,0.0,6.0,17822.0,381.0,2786.0,1379.0,594.0,597.0,511.0,404.0,270.0,443.0,153.0,428.0,266.0,313.0,235.0,337.0,200.0,306.0,276.0,243.0,248.0,289.0,289.0,317.0,281.0,335.0,299.0,328.0,294.0,374.0,280.0,314.0,336.0,398.0,479.0,521.0,544.0,584.0,632.0,635.0,704.0,741.0,665.0,847.0,851.0,875.0,1011.0,1183.0,1245.0,1284.0,1448.0,1421.0,1488.0,1533.0,1534.0,1429.0,1475.0,1565.0,1477.0,1696.0,1664.0,1602.0,1608.0,1624.0,1647.0,1610.0,1552.0,1502.0,1509.0,1409.0,1507.0,1495.0,1481.0,1508.0,1473.0,1490.0,1458.0,1608.0,1560.0,1650.0,1563.0,1554.0,1712.0,1635.0,1792.0,1767.0,1837.0,1875.0,1895.0,2043.0,1980.0,2162.0,2069.0,2267.0,2411.0,2312.0,2510.0,2571.0,2564.0,2739.0,2782.0,2896.0,2867.0,3025.0,3178.0,3306.0,3451.0,3425.0,3682.0,3515.0,3824.0,3891.0,3912.0,3968.0,4082.0,4140.0,4240.0,4292.0,4410.0,4404.0,4547.0,4423.0,4465.0,4407.0,4417.0,4408.0,4456.0,4533.0,4381.0,4215.0,4096.0,4096.0,3914.0,3974.0,3696.0,3474.0,3485.0,3357.0,3110.0,3023.0,2979.0,2866.0,2615.0,2583.0,2284.0,2224.0,2047.0,1967.0,1839.0,1730.0,1649.0,1460.0,1396.0,1262.0,1270.0,1132.0,1013.0,925.0,867.0,842.0,755.0,726.0,592.0,540.0,508.0,464.0,358.0,368.0,323.0,327.0,282.0,239.0,242.0,184.0,146.0,143.0,117.0,113.0,96.0,86.0,74.0,61.0,42.0,35.0,38.0,31.0,24.0,24.0,23.0,18.0,13.0,7.0,7.0,6.0,12.0,5.0,7.0,3.0,2.0,6.0,8.0,4.0,3.0,5.0,2.0,2.0,4.0,3.0,6.0,5.0,2.0,5.0,5.0,6.0,7.0,5.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,3.0,2.0,0.0,3.0,6.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,5
95,test_images\20220325031426_wbf1_ch2_B68569_301_D22B4K0007.jpg,20220325031426_wbf1_ch2_B68569_301_D22B4K0007.jpg,D22B4K0007,301,B68569,ch2,wbf1,20220325031426,0.0,0.0,16378.0,320.0,1843.0,788.0,155.0,284.0,112.0,117.0,67.0,108.0,36.0,66.0,66.0,92.0,100.0,95.0,109.0,155.0,139.0,172.0,190.0,259.0,239.0,286.0,299.0,338.0,382.0,424.0,519.0,658.0,622.0,705.0,763.0,893.0,924.0,832.0,967.0,963.0,964.0,1113.0,1178.0,1243.0,1284.0,1224.0,1295.0,1395.0,1225.0,1133.0,1153.0,1184.0,1169.0,1241.0,1289.0,1337.0,1426.0,1310.0,1280.0,1367.0,1256.0,1222.0,1221.0,1354.0,1239.0,1311.0,1332.0,1274.0,1293.0,1259.0,1307.0,1242.0,1162.0,1129.0,1176.0,1216.0,1162.0,1213.0,1184.0,1215.0,1199.0,1231.0,1313.0,1266.0,1272.0,1294.0,1331.0,1301.0,1282.0,1383.0,1304.0,1412.0,1508.0,1376.0,1482.0,1545.0,1586.0,1660.0,1672.0,1725.0,1702.0,1828.0,1917.0,1897.0,1906.0,2111.0,2044.0,2267.0,2265.0,2331.0,2379.0,2535.0,2591.0,2729.0,2900.0,2915.0,3068.0,3176.0,3336.0,3341.0,3444.0,3597.0,3653.0,3730.0,3810.0,4099.0,4079.0,4109.0,4148.0,4134.0,4355.0,4304.0,4129.0,4405.0,4325.0,4281.0,4218.0,4258.0,4073.0,4142.0,4225.0,3984.0,3890.0,3726.0,3842.0,3522.0,3582.0,3338.0,3346.0,3145.0,3129.0,2873.0,2723.0,2696.0,2576.0,2338.0,2374.0,2334.0,2078.0,2003.0,1815.0,1722.0,1657.0,1626.0,1463.0,1324.0,1286.0,1194.0,1166.0,1009.0,1004.0,898.0,834.0,819.0,733.0,721.0,638.0,656.0,567.0,536.0,472.0,425.0,403.0,352.0,314.0,297.0,282.0,242.0,206.0,180.0,197.0,173.0,161.0,101.0,128.0,105.0,88.0,75.0,65.0,62.0,53.0,50.0,39.0,39.0,51.0,32.0,31.0,32.0,34.0,27.0,20.0,29.0,21.0,26.0,26.0,31.0,16.0,16.0,17.0,23.0,14.0,25.0,8.0,10.0,10.0,9.0,16.0,15.0,10.0,15.0,12.0,9.0,5.0,15.0,4.0,12.0,10.0,7.0,5.0,4.0,12.0,6.0,4.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,3.0,8.0,5
96,test_images\20220325045354_wbf1_ch2_B69327_303_E22B3K0881.jpg,20220325045354_wbf1_ch2_B69327_303_E22B3K0881.jpg,E22B3K0881,303,B69327,ch2,wbf1,20220325045354,0.0,0.0,89299.0,183.0,7908.0,3256.0,1256.0,1082.0,546.0,355.0,272.0,206.0,98.0,149.0,73.0,76.0,65.0,63.0,21.0,55.0,43.0,27.0,25.0,37.0,32.0,25.0,29.0,19.0,29.0,19.0,20.0,31.0,15.0,24.0,32.0,23.0,26.0,34.0,29.0,27.0,32.0,47.0,33.0,41.0,72.0,57.0,95.0,105.0,109.0,121.0,137.0,167.0,164.0,208.0,207.0,297.0,265.0,317.0,367.0,327.0,403.0,373.0,451.0,369.0,470.0,437.0,442.0,485.0,393.0,486.0,448.0,522.0,392.0,523.0,505.0,473.0,558.0,523.0,488.0,469.0,550.0,493.0,560.0,551.0,525.0,542.0,570.0,549.0,541.0,623.0,594.0,614.0,587.0,659.0,720.0,687.0,752.0,707.0,761.0,814.0,812.0,877.0,860.0,971.0,1020.0,1063.0,1118.0,1217.0,1258.0,1416.0,1470.0,1564.0,1652.0,1732.0,1917.0,2169.0,2154.0,2386.0,2507.0,2606.0,2780.0,2929.0,3204.0,3230.0,3636.0,3614.0,3690.0,3792.0,3988.0,4302.0,4282.0,4525.0,4612.0,4547.0,4578.0,4769.0,4744.0,4774.0,4952.0,4755.0,4764.0,4746.0,4587.0,4652.0,4493.0,4469.0,4087.0,4186.0,3826.0,3731.0,3407.0,3323.0,3070.0,2968.0,2631.0,2623.0,2254.0,2166.0,1955.0,1839.0,1631.0,1505.0,1333.0,1257.0,1164.0,1036.0,980.0,829.0,752.0,654.0,620.0,532.0,463.0,425.0,354.0,326.0,263.0,253.0,216.0,189.0,170.0,131.0,105.0,113.0,96.0,58.0,62.0,48.0,54.0,36.0,27.0,26.0,18.0,16.0,12.0,4.0,7.0,3.0,3.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97,test_images\20220325052422_wbf1_ch2_A70414_102_E22B3K1181.jpg,20220325052422_wbf1_ch2_A70414_102_E22B3K1181.jpg,E22B3K1181,102,A70414,ch2,wbf1,20220325052422,0.0,0.0,141252.0,100.0,1491.0,991.0,334.0,283.0,163.0,129.0,61.0,84.0,30.0,51.0,43.0,30.0,30.0,43.0,35.0,45.0,29.0,41.0,43.0,59.0,47.0,58.0,49.0,77.0,37.0,54.0,58.0,57.0,64.0,51.0,101.0,94.0,120.0,129.0,119.0,196.0,172.0,286.0,221.0,418.0,341.0,427.0,372.0,518.0,519.0,413.0,690.0,475.0,658.0,590.0,598.0,614.0,623.0,599.0,645.0,570.0,626.0,643.0,616.0,648.0,612.0,616.0,668.0,639.0,668.0,623.0,717.0,631.0,743.0,695.0,792.0,787.0,765.0,899.0,926.0,922.0,967.0,993.0,1062.0,1078.0,1078.0,1171.0,1295.0,1274.0,1400.0,1403.0,1592.0,1722.0,1776.0,1876.0,1892.0,2128.0,2181.0,2284.0,2350.0,2378.0,2593.0,2762.0,2682.0,2890.0,3030.0,3136.0,3183.0,3207.0,3259.0,3441.0,3397.0,3448.0,3475.0,3413.0,3664.0,3417.0,3550.0,3424.0,3388.0,3264.0,3239.0,2955.0,3078.0,2984.0,2813.0,2833.0,2621.0,2576.0,2460.0,2313.0,2197.0,2169.0,2170.0,1908.0,1844.0,1579.0,1602.0,1507.0,1396.0,1341.0,1222.0,1217.0,1077.0,1077.0,1011.0,878.0,845.0,688.0,699.0,647.0,635.0,540.0,538.0,486.0,423.0,375.0,340.0,328.0,285.0,278.0,236.0,202.0,206.0,147.0,141.0,140.0,124.0,100.0,103.0,85.0,57.0,66.0,40.0,39.0,36.0,33.0,31.0,15.0,19.0,18.0,18.0,13.0,7.0,5.0,7.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
98,test_images\20220325063550_wbf2_ch1_B69807_404_D21W4K0060.jpg,20220325063550_wbf2_ch1_B69807_404_D21W4K0060.jpg,D21W4K0060,404,B69807,ch1,wbf2,20220325063550,0.0,1.0,47158.0,759.0,1360.0,2310.0,1250.0,2076.0,1347.0,1890.0,1379.0,1526.0,1277.0,1111.0,1102.0,1002.0,918.0,914.0,799.0,831.0,712.0,867.0,724.0,782.0,790.0,694.0,741.0,771.0,723.0,681.0,729.0,636.0,635.0,627.0,722.0,690.0,682.0,624.0,692.0,683.0,673.0,676.0,657.0,652.0,672.0,767.0,713.0,702.0,857.0,811.0,834.0,807.0,937.0,916.0,929.0,943.0,978.0,993.0,1085.0,1154.0,1180.0,1316.0,1503.0,1563.0,1628.0,1696.0,1698.0,1789.0,2003.0,1992.0,2045.0,2259.0,2260.0,2347.0,2300.0,2417.0,2448.0,2469.0,2584.0,2538.0,2681.0,2767.0,2920.0,3073.0,3068.0,3266.0,3270.0,3542.0,3649.0,3673.0,3808.0,3983.0,4046.0,4108.0,4027.0,4480.0,4336.0,4654.0,4734.0,4712.0,4849.0,4864.0,4863.0,4973.0,5062.0,4738.0,4984.0,4891.0,4817.0,4663.0,4620.0,4472.0,4212.0,4017.0,3857.0,3658.0,3580.0,3260.0,3103.0,2890.0,2585.0,2451.0,2177.0,1968.0,1828.0,1666.0,1502.0,1425.0,1267.0,1107.0,983.0,871.0,887.0,726.0,613.0,578.0,501.0,476.0,386.0,399.0,325.0,292.0,264.0,251.0,178.0,171.0,167.0,148.0,114.0,107.0,94.0,78.0,78.0,61.0,49.0,45.0,35.0,27.0,28.0,31.0,13.0,20.0,16.0,10.0,13.0,13.0,14.0,3.0,13.0,4.0,2.0,2.0,6.0,1.0,6.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
99,test_images\20220325064022_wbf2_ch1_B69807_305_D21W4K0060.jpg,20220325064022_wbf2_ch1_B69807_305_D21W4K0060.jpg,D21W4K0060,305,B69807,ch1,wbf2,20220325064022,0.0,31.0,67627.0,885.0,2132.0,2788.0,1917.0,3150.0,1643.0,2959.0,1622.0,1847.0,1420.0,1360.0,1239.0,1119.0,833.0,938.0,754.0,793.0,659.0,695.0,729.0,739.0,762.0,646.0,792.0,634.0,615.0,734.0,631.0,595.0,586.0,621.0,667.0,579.0,766.0,614.0,772.0,709.0,729.0,640.0,715.0,720.0,684.0,769.0,774.0,800.0,947.0,942.0,956.0,935.0,995.0,1062.0,1168.0,1107.0,1158.0,1173.0,1266.0,1271.0,1361.0,1480.0,1484.0,1576.0,1617.0,1612.0,1725.0,1751.0,1838.0,1893.0,1908.0,1964.0,2032.0,2194.0,2082.0,2143.0,2221.0,2284.0,2388.0,2361.0,2449.0,2375.0,2407.0,2425.0,2551.0,2532.0,2592.0,2664.0,2814.0,3031.0,2998.0,3179.0,3176.0,3347.0,3527.0,3490.0,3572.0,3679.0,3725.0,3873.0,3882.0,3907.0,3958.0,4022.0,3973.0,3953.0,3971.0,3908.0,3926.0,3959.0,3935.0,3668.0,3733.0,3612.0,3486.0,3243.0,3103.0,2990.0,2759.0,2711.0,2569.0,2443.0,2145.0,2052.0,1915.0,1733.0,1680.0,1480.0,1340.0,1250.0,1112.0,1061.0,1000.0,901.0,765.0,715.0,694.0,546.0,504.0,492.0,479.0,361.0,370.0,310.0,259.0,225.0,240.0,198.0,166.0,148.0,105.0,97.0,88.0,80.0,57.0,69.0,43.0,33.0,32.0,36.0,15.0,18.0,7.0,8.0,11.0,6.0,6.0,5.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
100,test_images\20220325070334_wbf2_ch1_B69807_401_D21W4K0060.jpg,20220325070334_wbf2_ch1_B69807_401_D21W4K0060.jpg,D21W4K0060,401,B69807,ch1,wbf2,20220325070334,0.0,0.0,51465.0,655.0,3080.0,3539.0,3100.0,4540.0,2939.0,2736.0,2302.0,1782.0,1335.0,1256.0,963.0,853.0,699.0,690.0,553.0,564.0,603.0,515.0,543.0,537.0,569.0,448.0,580.0,421.0,460.0,457.0,428.0,412.0,419.0,461.0,364.0,503.0,468.0,454.0,467.0,458.0,463.0,451.0,495.0,462.0,468.0,539.0,540.0,577.0,587.0,607.0,611.0,650.0,653.0,665.0,723.0,739.0,820.0,928.0,925.0,901.0,1037.0,1166.0,1166.0,1323.0,1279.0,1323.0,1514.0,1490.0,1569.0,1666.0,1850.0,1833.0,2056.0,2087.0,2080.0,2217.0,2201.0,2202.0,2366.0,2419.0,2328.0,2624.0,2575.0,2795.0,2858.0,3050.0,3187.0,3338.0,3354.0,3596.0,3731.0,3781.0,4082.0,4133.0,4448.0,4567.0,4907.0,4950.0,5006.0,5071.0,5193.0,5527.0,5450.0,5724.0,5601.0,5607.0,5564.0,5581.0,5322.0,5237.0,4940.0,4823.0,4611.0,4432.0,4077.0,3836.0,3451.0,3048.0,2818.0,2686.0,2382.0,2083.0,1873.0,1721.0,1546.0,1343.0,1198.0,1135.0,915.0,799.0,724.0,652.0,525.0,488.0,433.0,378.0,330.0,309.0,263.0,219.0,193.0,143.0,98.0,107.0,67.0,55.0,46.0,30.0,30.0,15.0,12.0,11.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
101,test_images\20220325072840_wbf2_ch1_B69808_303_D21W4K0061.jpg,20220325072840_wbf2_ch1_B69808_303_D21W4K0061.jpg,D21W4K0061,303,B69808,ch1,wbf2,20220325072840,0.0,0.0,69071.0,472.0,1305.0,1668.0,1502.0,2308.0,1409.0,2218.0,1500.0,1118.0,1067.0,765.0,705.0,537.0,513.0,437.0,360.0,444.0,343.0,449.0,400.0,427.0,386.0,452.0,387.0,413.0,339.0,334.0,372.0,287.0,495.0,281.0,422.0,372.0,367.0,331.0,454.0,378.0,424.0,456.0,397.0,508.0,371.0,482.0,493.0,439.0,560.0,561.0,628.0,575.0,635.0,680.0,652.0,720.0,814.0,723.0,843.0,852.0,868.0,891.0,924.0,1160.0,1166.0,1313.0,1368.0,1378.0,1602.0,1512.0,1655.0,1549.0,1687.0,1769.0,1801.0,1975.0,2078.0,2133.0,2138.0,2191.0,2470.0,2531.0,2509.0,2787.0,2850.0,3028.0,3134.0,3386.0,3375.0,3725.0,3910.0,3983.0,4184.0,4216.0,4536.0,4550.0,4810.0,5022.0,5175.0,5326.0,5247.0,5629.0,5252.0,5502.0,5295.0,5210.0,5196.0,5194.0,5077.0,4867.0,4639.0,4575.0,4425.0,4143.0,3982.0,3621.0,3550.0,3229.0,2980.0,2774.0,2510.0,2299.0,2087.0,1866.0,1732.0,1567.0,1408.0,1260.0,1099.0,1041.0,911.0,783.0,726.0,627.0,590.0,552.0,472.0,363.0,350.0,326.0,259.0,258.0,198.0,173.0,144.0,143.0,113.0,103.0,56.0,79.0,60.0,48.0,46.0,25.0,30.0,13.0,16.0,9.0,5.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
102,test_images\20220325080458_wbf2_ch1_B69808_305_D21W4K0061.jpg,20220325080458_wbf2_ch1_B69808_305_D21W4K0061.jpg,D21W4K0061,305,B69808,ch1,wbf2,20220325080458,0.0,0.0,51031.0,480.0,1643.0,1821.0,2253.0,1905.0,1610.0,1701.0,1104.0,934.0,826.0,712.0,583.0,502.0,515.0,329.0,351.0,386.0,307.0,295.0,342.0,462.0,333.0,386.0,367.0,268.0,348.0,376.0,429.0,352.0,426.0,422.0,446.0,450.0,487.0,402.0,401.0,439.0,452.0,428.0,497.0,520.0,457.0,531.0,492.0,523.0,568.0,593.0,670.0,733.0,736.0,826.0,812.0,830.0,863.0,803.0,869.0,789.0,871.0,901.0,932.0,993.0,1207.0,1166.0,1213.0,1235.0,1335.0,1399.0,1425.0,1544.0,1411.0,1589.0,1582.0,1767.0,1777.0,1894.0,1893.0,2053.0,2060.0,2192.0,2249.0,2425.0,2524.0,2676.0,2741.0,2921.0,3214.0,3291.0,3472.0,3620.0,3796.0,3878.0,3937.0,4066.0,3974.0,4358.0,4383.0,4521.0,4751.0,4682.0,4636.0,4773.0,4864.0,4811.0,4692.0,4878.0,4799.0,4836.0,4724.0,4672.0,4784.0,4648.0,4717.0,4512.0,4301.0,4311.0,4074.0,4019.0,3820.0,3697.0,3530.0,3490.0,3218.0,3018.0,3016.0,2656.0,2443.0,2189.0,2011.0,1772.0,1770.0,1504.0,1452.0,1314.0,1134.0,1091.0,921.0,838.0,797.0,686.0,642.0,562.0,523.0,481.0,407.0,344.0,366.0,344.0,279.0,240.0,206.0,180.0,155.0,139.0,110.0,105.0,80.0,76.0,71.0,41.0,43.0,34.0,25.0,42.0,13.0,12.0,16.0,11.0,6.0,2.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
103,test_images\20220325082023_wbf1_ch1_B69813_405_D22B3K1607.jpg,20220325082023_wbf1_ch1_B69813_405_D22B3K1607.jpg,D22B3K1607,405,B69813,ch1,wbf1,20220325082023,0.0,19.0,61882.0,756.0,1365.0,1331.0,1028.0,875.0,668.0,598.0,546.0,610.0,499.0,560.0,465.0,475.0,425.0,474.0,278.0,401.0,353.0,354.0,406.0,459.0,428.0,408.0,462.0,422.0,468.0,446.0,396.0,465.0,436.0,497.0,522.0,605.0,564.0,691.0,742.0,788.0,723.0,832.0,890.0,883.0,943.0,1127.0,1072.0,1230.0,1476.0,1401.0,1703.0,1916.0,2106.0,2092.0,2177.0,2272.0,2439.0,2490.0,2492.0,2860.0,2972.0,3029.0,2995.0,3279.0,3211.0,3257.0,3336.0,3177.0,3403.0,3258.0,3305.0,3301.0,3383.0,3235.0,3195.0,3154.0,3355.0,3098.0,3262.0,3241.0,3335.0,3286.0,3316.0,3394.0,3319.0,3374.0,3373.0,3360.0,3369.0,3529.0,3420.0,3519.0,3604.0,3522.0,3697.0,3587.0,3647.0,3619.0,3671.0,3606.0,3475.0,3397.0,3486.0,3415.0,3347.0,3364.0,3246.0,3165.0,3018.0,2917.0,2758.0,2681.0,2562.0,2414.0,2348.0,2124.0,2063.0,1936.0,1820.0,1703.0,1646.0,1572.0,1492.0,1384.0,1280.0,1132.0,1046.0,1015.0,964.0,901.0,746.0,756.0,689.0,654.0,603.0,569.0,508.0,442.0,446.0,387.0,375.0,346.0,327.0,268.0,257.0,260.0,219.0,181.0,182.0,186.0,155.0,146.0,150.0,146.0,122.0,107.0,84.0,97.0,104.0,72.0,67.0,61.0,43.0,55.0,31.0,45.0,37.0,42.0,28.0,27.0,37.0,25.0,14.0,15.0,9.0,10.0,11.0,15.0,15.0,7.0,11.0,9.0,8.0,7.0,2.0,7.0,6.0,4.0,3.0,6.0,3.0,5.0,5.0,1.0,6.0,7.0,4.0,4.0,5.0,3.0,1.0,6.0,2.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,5
